3.97,Mbits/sec
4.43,Mbits/sec
3.64,Mbits/sec
4.83,Mbits/sec
3.83,Mbits/sec
4.46,Mbits/sec
4.08,Mbits/sec
4.95,Mbits/sec
4.08,Mbits/sec
6.29,Mbits/sec
8.48,Mbits/sec
4.04,Mbits/sec
6.15,Mbits/sec
4.96,Mbits/sec
5.67,Mbits/sec
8.17,Mbits/sec
6.04,Mbits/sec
7.09,Mbits/sec
6.11,Mbits/sec
3.36,Mbits/sec
2.66,Mbits/sec
2.53,Mbits/sec
11.6,Mbits/sec
14.8,Mbits/sec
16.1,Mbits/sec
5.89,Mbits/sec
3.96,Mbits/sec
2.13,Mbits/sec
2.53,Mbits/sec
2.74,Mbits/sec
2.68,Mbits/sec
3,Mbits/sec
3.29,Mbits/sec
3.76,Mbits/sec
3.74,Mbits/sec
3.85,Mbits/sec
3.69,Mbits/sec
4.77,Mbits/sec
2.75,Mbits/sec
8.07,Mbits/sec
5.5,Mbits/sec
5.04,Mbits/sec
4.62,Mbits/sec
6.74,Mbits/sec
4.04,Mbits/sec
4.38,Mbits/sec
3.76,Mbits/sec
5.21,Mbits/sec
4.06,Mbits/sec
5.18,Mbits/sec
3.78,Mbits/sec
7.96,Mbits/sec
2.88,Mbits/sec
3.83,Mbits/sec
4.98,Mbits/sec
5.5,Mbits/sec
7.13,Mbits/sec
7.02,Mbits/sec
6.65,Mbits/sec
6.29,Mbits/sec
5.92,Mbits/sec
8.81,Mbits/sec
8.42,Mbits/sec
9.84,Mbits/sec
9.26,Mbits/sec
5.03,Mbits/sec
5.25,Mbits/sec
4.74,Mbits/sec
2.68,Mbits/sec
2.35,Mbits/sec
3.73,Mbits/sec
3.96,Mbits/sec
2.75,Mbits/sec
2.88,Mbits/sec
2.87,Mbits/sec
3.43,Mbits/sec
5.12,Mbits/sec
3.8,Mbits/sec
4.41,Mbits/sec
3.85,Mbits/sec
3.98,Mbits/sec
4.32,Mbits/sec
3.1,Mbits/sec
3.63,Mbits/sec
4.41,Mbits/sec
3.21,Mbits/sec
5.02,Mbits/sec
2.58,Mbits/sec
4.86,Mbits/sec
4.14,Mbits/sec
4.63,Mbits/sec
6.53,Mbits/sec
5.52,Mbits/sec
3.83,Mbits/sec
2.44,Mbits/sec
4.89,Mbits/sec
5.8,Mbits/sec
6.23,Mbits/sec
3.07,Mbits/sec
2.73,Mbits/sec
4.11,Mbits/sec
10.9,Mbits/sec
15.3,Mbits/sec
16.6,Mbits/sec
7.89,Mbits/sec
11.4,Mbits/sec
12.8,Mbits/sec
13.3,Mbits/sec
9.86,Mbits/sec
14.2,Mbits/sec
11.3,Mbits/sec
11.1,Mbits/sec
10.4,Mbits/sec
6.08,Mbits/sec
8.98,Mbits/sec
13.8,Mbits/sec
16.4,Mbits/sec
12.7,Mbits/sec
12.2,Mbits/sec
12.4,Mbits/sec
11.4,Mbits/sec
12.8,Mbits/sec
10.7,Mbits/sec
8.95,Mbits/sec
7.97,Mbits/sec
9.41,Mbits/sec
9.58,Mbits/sec
9.22,Mbits/sec
11.6,Mbits/sec
10.8,Mbits/sec
11.2,Mbits/sec
8.33,Mbits/sec
6.44,Mbits/sec
6.16,Mbits/sec
3.43,Mbits/sec
5.64,Mbits/sec
6.82,Mbits/sec
8.84,Mbits/sec
8.76,Mbits/sec
8.49,Mbits/sec
7.03,Mbits/sec
5.03,Mbits/sec
5.78,Mbits/sec
6.09,Mbits/sec
6,Mbits/sec
5.67,Mbits/sec
7.77,Mbits/sec
7.19,Mbits/sec
5.61,Mbits/sec
5.48,Mbits/sec
5.5,Mbits/sec
6.67,Mbits/sec
8.12,Mbits/sec
8.64,Mbits/sec
11.2,Mbits/sec
9.41,Mbits/sec
11.2,Mbits/sec
15.7,Mbits/sec
13,Mbits/sec
15.5,Mbits/sec
22.3,Mbits/sec
16.3,Mbits/sec
18.7,Mbits/sec
23.2,Mbits/sec
14.8,Mbits/sec
14.5,Mbits/sec
16.5,Mbits/sec
16.9,Mbits/sec
16.4,Mbits/sec
12.3,Mbits/sec
14.2,Mbits/sec
11.3,Mbits/sec
7.11,Mbits/sec
1.54,Mbits/sec
2.25,Mbits/sec
3.05,Mbits/sec
4.12,Mbits/sec
5.6,Mbits/sec
6.1,Mbits/sec
6.88,Mbits/sec
11.2,Mbits/sec
15.9,Mbits/sec
12.9,Mbits/sec
19.9,Mbits/sec
9.8,Mbits/sec
12.1,Mbits/sec
9.52,Mbits/sec
12.5,Mbits/sec
13.2,Mbits/sec
9.45,Mbits/sec
10.4,Mbits/sec
6.73,Mbits/sec
10.1,Mbits/sec
8.41,Mbits/sec
11.5,Mbits/sec
8.15,Mbits/sec
7.66,Mbits/sec
11.6,Mbits/sec
10.8,Mbits/sec
10.6,Mbits/sec
13.6,Mbits/sec
18.7,Mbits/sec
11.3,Mbits/sec
15.5,Mbits/sec
13.6,Mbits/sec
15.5,Mbits/sec
10.7,Mbits/sec
7.5,Mbits/sec
5.09,Mbits/sec
5.15,Mbits/sec
4.47,Mbits/sec
5.22,Mbits/sec
5.89,Mbits/sec
6.28,Mbits/sec
6.5,Mbits/sec
5.42,Mbits/sec
6.07,Mbits/sec
6.95,Mbits/sec
7.45,Mbits/sec
7.02,Mbits/sec
9.63,Mbits/sec
10.9,Mbits/sec
11.3,Mbits/sec
12.3,Mbits/sec
11.4,Mbits/sec
14.6,Mbits/sec
15.4,Mbits/sec
15.3,Mbits/sec
14.9,Mbits/sec
13.2,Mbits/sec
14.4,Mbits/sec
15.8,Mbits/sec
16.3,Mbits/sec
14.1,Mbits/sec
12.2,Mbits/sec
12.9,Mbits/sec
14.9,Mbits/sec
14.4,Mbits/sec
17.5,Mbits/sec
12.3,Mbits/sec
12.7,Mbits/sec
13.3,Mbits/sec
13.1,Mbits/sec
12.2,Mbits/sec
12.4,Mbits/sec
13.6,Mbits/sec
16,Mbits/sec
8.05,Mbits/sec
10.5,Mbits/sec
12.6,Mbits/sec
10.9,Mbits/sec
13,Mbits/sec
10.5,Mbits/sec
14.8,Mbits/sec
11.2,Mbits/sec
10.5,Mbits/sec
9.25,Mbits/sec
15.1,Mbits/sec
19.1,Mbits/sec
16,Mbits/sec
22.2,Mbits/sec
20.7,Mbits/sec
22,Mbits/sec
18.9,Mbits/sec
16.7,Mbits/sec
17,Mbits/sec
20.2,Mbits/sec
14.2,Mbits/sec
19,Mbits/sec
16.8,Mbits/sec
19.2,Mbits/sec
16.4,Mbits/sec
15.8,Mbits/sec
19,Mbits/sec
18.7,Mbits/sec
15.8,Mbits/sec
17,Mbits/sec
16.5,Mbits/sec
13,Mbits/sec
14.1,Mbits/sec
12.9,Mbits/sec
12.9,Mbits/sec
13.6,Mbits/sec
11.9,Mbits/sec
16.6,Mbits/sec
15.4,Mbits/sec
10.4,Mbits/sec
12.6,Mbits/sec
9.4,Mbits/sec
11.1,Mbits/sec
12.1,Mbits/sec
14.2,Mbits/sec
10.6,Mbits/sec
11.1,Mbits/sec
10.3,Mbits/sec
9.09,Mbits/sec
5.18,Mbits/sec
6.74,Mbits/sec
8.9,Mbits/sec
3.49,Mbits/sec
2.94,Mbits/sec
7.65,Mbits/sec
6.33,Mbits/sec
9.42,Mbits/sec
10,Mbits/sec
10.4,Mbits/sec
11.9,Mbits/sec
12,Mbits/sec
15,Mbits/sec
15,Mbits/sec
15.6,Mbits/sec
13.1,Mbits/sec
11.8,Mbits/sec
13.5,Mbits/sec
13.5,Mbits/sec
16.5,Mbits/sec
18.4,Mbits/sec
17.7,Mbits/sec
15.3,Mbits/sec
16.5,Mbits/sec
13.7,Mbits/sec
12.9,Mbits/sec
17.6,Mbits/sec
14.8,Mbits/sec
16.6,Mbits/sec
13.9,Mbits/sec
16.1,Mbits/sec
14.8,Mbits/sec
21.8,Mbits/sec
18.9,Mbits/sec
15.6,Mbits/sec
15.5,Mbits/sec
15.8,Mbits/sec
13.6,Mbits/sec
16.6,Mbits/sec
20.4,Mbits/sec
17.5,Mbits/sec
20.1,Mbits/sec
20.8,Mbits/sec
21.9,Mbits/sec
22,Mbits/sec
18.1,Mbits/sec
21.8,Mbits/sec
19.5,Mbits/sec
19.3,Mbits/sec
18,Mbits/sec
19.3,Mbits/sec
17.4,Mbits/sec
21.3,Mbits/sec
18.3,Mbits/sec
20.5,Mbits/sec
17.5,Mbits/sec
17.6,Mbits/sec
19.7,Mbits/sec
21.4,Mbits/sec
20.4,Mbits/sec
18.4,Mbits/sec
18.2,Mbits/sec
22.5,Mbits/sec
18.4,Mbits/sec
21.6,Mbits/sec
20.6,Mbits/sec
19.3,Mbits/sec
23.2,Mbits/sec
17.3,Mbits/sec
19,Mbits/sec
19.2,Mbits/sec
15.9,Mbits/sec
15.3,Mbits/sec
15.1,Mbits/sec
17.4,Mbits/sec
15.2,Mbits/sec
16.1,Mbits/sec
16.7,Mbits/sec
18.6,Mbits/sec
15,Mbits/sec
15.1,Mbits/sec
13.2,Mbits/sec
14.6,Mbits/sec
14.4,Mbits/sec
16,Mbits/sec
20.9,Mbits/sec
15.7,Mbits/sec
16,Mbits/sec
11.9,Mbits/sec
13.1,Mbits/sec
15.2,Mbits/sec
11.8,Mbits/sec
12,Mbits/sec
5.71,Mbits/sec
8.38,Mbits/sec
3.89,Mbits/sec
3.44,Mbits/sec
4.85,Mbits/sec
5.76,Mbits/sec
6.22,Mbits/sec
6.13,Mbits/sec
4.76,Mbits/sec
4.79,Mbits/sec
6.86,Mbits/sec
5.5,Mbits/sec
9.32,Mbits/sec
7.81,Mbits/sec
6.78,Mbits/sec
7.66,Mbits/sec
8.33,Mbits/sec
6.67,Mbits/sec
6.34,Mbits/sec
6.54,Mbits/sec
7.05,Mbits/sec
6.19,Mbits/sec
6.8,Mbits/sec
5,Mbits/sec
3.73,Mbits/sec
3.53,Mbits/sec
3.41,Mbits/sec
4.17,Mbits/sec
5.16,Mbits/sec
3.49,Mbits/sec
5.81,Mbits/sec
6.07,Mbits/sec
4.22,Mbits/sec
5.33,Mbits/sec
4.86,Mbits/sec
4.3,Mbits/sec
6.81,Mbits/sec
6.19,Mbits/sec
8.88,Mbits/sec
9.04,Mbits/sec
8.46,Mbits/sec
7.15,Mbits/sec
6.82,Mbits/sec
7.13,Mbits/sec
6.81,Mbits/sec
8.82,Mbits/sec
7.49,Mbits/sec
8.78,Mbits/sec
8.21,Mbits/sec
7.24,Mbits/sec
8.59,Mbits/sec
8.06,Mbits/sec
8.64,Mbits/sec
11.2,Mbits/sec
6.26,Mbits/sec
5.62,Mbits/sec
6.9,Mbits/sec
7.15,Mbits/sec
6.94,Mbits/sec
8.98,Mbits/sec
9.17,Mbits/sec
7.3,Mbits/sec
7.13,Mbits/sec
5.76,Mbits/sec
7.52,Mbits/sec
6.63,Mbits/sec
5.29,Mbits/sec
4.03,Mbits/sec
3.57,Mbits/sec
4.41,Mbits/sec
4.97,Mbits/sec
6.98,Mbits/sec
5.52,Mbits/sec
5.6,Mbits/sec
5.25,Mbits/sec
4.42,Mbits/sec
5.85,Mbits/sec
5.48,Mbits/sec
7.11,Mbits/sec
5.84,Mbits/sec
6.5,Mbits/sec
5.82,Mbits/sec
4.46,Mbits/sec
3.96,Mbits/sec
4.45,Mbits/sec
4.5,Mbits/sec
6.51,Mbits/sec
5.78,Mbits/sec
7.03,Mbits/sec
6.48,Mbits/sec
7.13,Mbits/sec
7.85,Mbits/sec
7.24,Mbits/sec
6.9,Mbits/sec
6.72,Mbits/sec
7.42,Mbits/sec
9.07,Mbits/sec
6.68,Mbits/sec
7.51,Mbits/sec
7.65,Mbits/sec
6.6,Mbits/sec
9.76,Mbits/sec
6.55,Mbits/sec
12.4,Mbits/sec
15,Mbits/sec
14,Mbits/sec
19.8,Mbits/sec
18.6,Mbits/sec
17.1,Mbits/sec
19,Mbits/sec
10.8,Mbits/sec
11.4,Mbits/sec
6.16,Mbits/sec
10.8,Mbits/sec
8.6,Mbits/sec
9.03,Mbits/sec
9.81,Mbits/sec
7.63,Mbits/sec
4.87,Mbits/sec
4.74,Mbits/sec
8.18,Mbits/sec
8.07,Mbits/sec
4.94,Mbits/sec
6.82,Mbits/sec
7.86,Mbits/sec
8.6,Mbits/sec
9.38,Mbits/sec
5.34,Mbits/sec
5.02,Mbits/sec
7.98,Mbits/sec
6.05,Mbits/sec
6.22,Mbits/sec
7.86,Mbits/sec
9.5,Mbits/sec
9.53,Mbits/sec
12.7,Mbits/sec
11.2,Mbits/sec
13.1,Mbits/sec
12.2,Mbits/sec
11,Mbits/sec
10.1,Mbits/sec
15,Mbits/sec
13.4,Mbits/sec
10.6,Mbits/sec
12.4,Mbits/sec
9.75,Mbits/sec
7.98,Mbits/sec
6.79,Mbits/sec
8.08,Mbits/sec
8.87,Mbits/sec
8.35,Mbits/sec
6.91,Mbits/sec
12.1,Mbits/sec
9.9,Mbits/sec
8.28,Mbits/sec
10.2,Mbits/sec
9.09,Mbits/sec
8.54,Mbits/sec
13.6,Mbits/sec
12.6,Mbits/sec
8.64,Mbits/sec
8.43,Mbits/sec
9.34,Mbits/sec
12,Mbits/sec
13.5,Mbits/sec
9.36,Mbits/sec
8.56,Mbits/sec
10.2,Mbits/sec
15.3,Mbits/sec
16.9,Mbits/sec
17.3,Mbits/sec
16.4,Mbits/sec
13.9,Mbits/sec
13.8,Mbits/sec
13.7,Mbits/sec
14.7,Mbits/sec
10.8,Mbits/sec
10.7,Mbits/sec
8.16,Mbits/sec
7.69,Mbits/sec
7.55,Mbits/sec
1.93,Mbits/sec
3.45,Mbits/sec
2.78,Mbits/sec
2.04,Mbits/sec
3.43,Mbits/sec
791,Kbits/sec
2.44,Mbits/sec
1.26,Mbits/sec
2.2,Mbits/sec
650,Kbits/sec
997,Kbits/sec
2.21,Mbits/sec
1.18,Mbits/sec
1.08,Mbits/sec
1.14,Mbits/sec
1.34,Mbits/sec
899,Kbits/sec
43.3,Kbits/sec
726,Kbits/sec
75.8,Kbits/sec
694,Kbits/sec
130,Kbits/sec
162,Kbits/sec
32.5,Kbits/sec
173,Kbits/sec
141,Kbits/sec
173,Kbits/sec
97.5,Kbits/sec
336,Kbits/sec
563,Kbits/sec
1.3,Mbits/sec
2.09,Mbits/sec
1.47,Mbits/sec
2,Mbits/sec
2.39,Mbits/sec
3.16,Mbits/sec
2.55,Mbits/sec
3.77,Mbits/sec
3.51,Mbits/sec
4.19,Mbits/sec
5.02,Mbits/sec
7.15,Mbits/sec
6.61,Mbits/sec
6.59,Mbits/sec
10.5,Mbits/sec
10.3,Mbits/sec
11.8,Mbits/sec
8.44,Mbits/sec
10.3,Mbits/sec
11.4,Mbits/sec
8.59,Mbits/sec
6.93,Mbits/sec
8.37,Mbits/sec
4.85,Mbits/sec
5.61,Mbits/sec
4.99,Mbits/sec
4.74,Mbits/sec
3.6,Mbits/sec
4.89,Mbits/sec
6.11,Mbits/sec
5.6,Mbits/sec
6.15,Mbits/sec
4.98,Mbits/sec
6.9,Mbits/sec
5.22,Mbits/sec
4.57,Mbits/sec
4.22,Mbits/sec
3.26,Mbits/sec
3.17,Mbits/sec
3.09,Mbits/sec
2.34,Mbits/sec
3.31,Mbits/sec
5.15,Mbits/sec
2.88,Mbits/sec
2.27,Mbits/sec
2.92,Mbits/sec
2.32,Mbits/sec
2.9,Mbits/sec
2.11,Mbits/sec
3.2,Mbits/sec
5.04,Mbits/sec
5.99,Mbits/sec
5.85,Mbits/sec
6.72,Mbits/sec
5.23,Mbits/sec
5.36,Mbits/sec
6.16,Mbits/sec
5.63,Mbits/sec
7.27,Mbits/sec
5.94,Mbits/sec
6.43,Mbits/sec
2.62,Mbits/sec
4.12,Mbits/sec
4.66,Mbits/sec
2.97,Mbits/sec
3.98,Mbits/sec
4.39,Mbits/sec
3.02,Mbits/sec
3.93,Mbits/sec
3.12,Mbits/sec
2.71,Mbits/sec
3.16,Mbits/sec
2.19,Mbits/sec
2.17,Mbits/sec
2.82,Mbits/sec
3.31,Mbits/sec
3.23,Mbits/sec
5.23,Mbits/sec
5.51,Mbits/sec
3.35,Mbits/sec
5.64,Mbits/sec
5.98,Mbits/sec
4.12,Mbits/sec
6.07,Mbits/sec
8.44,Mbits/sec
4.98,Mbits/sec
3.04,Mbits/sec
4.74,Mbits/sec
4.98,Mbits/sec
3.83,Mbits/sec
4.79,Mbits/sec
4.44,Mbits/sec
4.43,Mbits/sec
5.23,Mbits/sec
5.32,Mbits/sec
5.28,Mbits/sec
5.46,Mbits/sec
8.08,Mbits/sec
6.89,Mbits/sec
6.52,Mbits/sec
5.51,Mbits/sec
8.33,Mbits/sec
8.17,Mbits/sec
8.93,Mbits/sec
6.65,Mbits/sec
6.78,Mbits/sec
5.13,Mbits/sec
2.63,Mbits/sec
2.07,Mbits/sec
1.35,Mbits/sec
1.57,Mbits/sec
43.3,Kbits/sec
0,bits/sec
0,bits/sec
54.2,Kbits/sec
43.3,Kbits/sec
227,Kbits/sec
163,Kbits/sec
10.8,Kbits/sec
119,Kbits/sec
162,Kbits/sec
54.1,Kbits/sec
10.8,Kbits/sec
130,Kbits/sec
184,Kbits/sec
217,Kbits/sec
271,Kbits/sec
628,Kbits/sec
856,Kbits/sec
314,Kbits/sec
1.48,Mbits/sec
1.18,Mbits/sec
1.03,Mbits/sec
1.78,Mbits/sec
1.59,Mbits/sec
769,Kbits/sec
1.25,Mbits/sec
758,Kbits/sec
899,Kbits/sec
888,Kbits/sec
498,Kbits/sec
639,Kbits/sec
747,Kbits/sec
1.06,Mbits/sec
1.13,Mbits/sec
964,Kbits/sec
1.19,Mbits/sec
834,Kbits/sec
964,Kbits/sec
498,Kbits/sec
10.8,Kbits/sec
1.25,Mbits/sec
791,Kbits/sec
693,Kbits/sec
314,Kbits/sec
455,Kbits/sec
433,Kbits/sec
596,Kbits/sec
791,Kbits/sec
867,Kbits/sec
682,Kbits/sec
1.64,Mbits/sec
1.69,Mbits/sec
2.51,Mbits/sec
2.18,Mbits/sec
3.23,Mbits/sec
3.16,Mbits/sec
3.05,Mbits/sec
2.69,Mbits/sec
2.34,Mbits/sec
2.88,Mbits/sec
2.36,Mbits/sec
2.35,Mbits/sec
2.12,Mbits/sec
3.05,Mbits/sec
2.81,Mbits/sec
1.13,Mbits/sec
1.7,Mbits/sec
1.34,Mbits/sec
1.8,Mbits/sec
1.77,Mbits/sec
2.05,Mbits/sec
2.13,Mbits/sec
2.13,Mbits/sec
2.25,Mbits/sec
2.59,Mbits/sec
2.29,Mbits/sec
2.24,Mbits/sec
2.64,Mbits/sec
2.9,Mbits/sec
3.64,Mbits/sec
3.23,Mbits/sec
3.08,Mbits/sec
2.39,Mbits/sec
2.56,Mbits/sec
3.38,Mbits/sec
3.01,Mbits/sec
3.04,Mbits/sec
3.62,Mbits/sec
3.35,Mbits/sec
3.46,Mbits/sec
